Sequence, Start Point, Lat , Long , End Point, Lat, Long, Distance(mtr)
573,327(93b257e3782938cd9517c25b1dbd784640dcf4c0b7d759c69989aaf722c9a790),51.462846,-0.009109,507(db997c7be34d70ed38dc6eaa0da62341ac6fee1d2fd25af5edc7066123a2e6f4),51.466898,0.009554,1369.118497258726
574,507(db997c7be34d70ed38dc6eaa0da62341ac6fee1d2fd25af5edc7066123a2e6f4),51.466898,0.009554,372(a40d97e5ca6a577647295dca899b09105591489c0c839c1590fc79c527cca21a),51.473036,0.023388,1176.445802460587
575,372(a40d97e5ca6a577647295dca899b09105591489c0c839c1590fc79c527cca21a),51.473036,0.023388,540(ea403dd00881728f7f51c2b34fc9b32b4a99df38e1b1de24bddc46e9e90c51e6),51.478192,0.050043,1933.0363825519187
576,540(ea403dd00881728f7f51c2b34fc9b32b4a99df38e1b1de24bddc46e9e90c51e6),51.478192,0.050043,5(6b745f8b2ac34e26345bccfad2dc9b8901ee2d905e2beab3457cdd366ee93d1),51.492689,0.063946,1877.5710174577791
577,5(6b745f8b2ac34e26345bccfad2dc9b8901ee2d905e2beab3457cdd366ee93d1),51.492689,0.063946,418(b6a69cd4e830965f16c5289df23c9f2dcf513800f5b3b75733c2bf061ccd1eaa),51.503993,0.045955,1769.4392027417805
578,418(b6a69cd4e830965f16c5289df23c9f2dcf513800f5b3b75733c2bf061ccd1eaa),51.503993,0.045955,62(1d04970bca67d676e0e9da4ee7643379de4f6bcc4f6973d238cc565fd16987b5),51.508231,0.043739,495.5743814992858
579,62(1d04970bca67d676e0e9da4ee7643379de4f6bcc4f6973d238cc565fd16987b5),51.508231,0.043739,112(30c74704d8d3d5ac9efe976ae469752a47e2eb5814aec07e5989004f5eaf37cc),51.509645,0.02599,1238.3749860740245
580,112(30c74704d8d3d5ac9efe976ae469752a47e2eb5814aec07e5989004f5eaf37cc),51.509645,0.02599,140(3e1219106a13a5dd97fb5918b023385d1b7c2d2d61383764a7a49337559c828a),51.508069,0.020919,392.2693292035139
581,140(3e1219106a13a5dd97fb5918b023385d1b7c2d2d61383764a7a49337559c828a),51.508069,0.020919,7(75d9ab17bbcc3ed268f8f608635ffc63bdb5992566b424d7268e6228cfcee38),51.49214,0.01742,1787.7069537790564
582,7(75d9ab17bbcc3ed268f8f608635ffc63bdb5992566b424d7268e6228cfcee38),51.49214,0.01742,305(88d22c381c2888aeecb2610f0261643d58e89381d5f87d44aacb677ce2fb9086),51.485777,0.017226,707.6608055359679
583,305(88d22c381c2888aeecb2610f0261643d58e89381d5f87d44aacb677ce2fb9086),51.485777,0.017226,106(2e4a774a5da0944a8c226cdb39c922f12b3b8036de5ae0a3471c7c2867574aa7),51.48573,0.014732,172.76887244317035
584,106(2e4a774a5da0944a8c226cdb39c922f12b3b8036de5ae0a3471c7c2867574aa7),51.48573,0.014732,368(a30480d7947d21ea6af6f73e36fecb77e28301bea466dd53b82a1a6e05a64e7a),51.487124,0.006338,601.5242531719737
585,368(a30480d7947d21ea6af6f73e36fecb77e28301bea466dd53b82a1a6e05a64e7a),51.487124,0.006338,0(447a81a19157c2f6ef97accacebaa66d8153e19ca43c16ca452e6d8d447823),51.483548,-0.009691,1178.9707345459196
